experiment_name,run_label,policy,estimator,trace_csv,run_dir,task_id,task_file,submitted_at,first_dispatched_at,first_launched_at,final_successful_launch_at,completed_at,initial_queue_wait_s,jct_s,execution_span_s,successful_attempt_runtime_s,dispatch_count,launch_count,recovered_dispatch_count,maximum_recovery_count,recovery_stopped_count,completed_successfully,attempt_count,failed_attempt_count,recovered_attempt_count,total_attempt_runtime_s,failed_attempt_runtime_s,total_recovery_queue_wait_s,max_recovery_queue_wait_s,total_recovery_gap_s,max_recovery_gap_s,trace_name,configuration_label,job_metrics_path,repetition
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,14786db3-fa1c-49f9-8144-b94be897ecb2,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet50_imagenet_bs32_1gpu.yaml,2026-06-27 10:27:19.012512+00:00,2026-06-27 10:27:21.907643+00:00,2026-06-27 10:27:23.539157+00:00,2026-06-27 10:27:23.539157+00:00,2026-06-27 12:03:59.169867+00:00,2.895131,5800.157355,5795.63071,5795.63071,1,1,0,0,0,True,1,0,0,5795.63071,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,c45c4811-8efc-47f0-923b-af832542a35f,evaluation/workloads/training/specs/yaml_legacy_11gb/xception_imagenet_bs32_1gpu.yaml,2026-06-27 10:27:24.016191+00:00,2026-06-27 10:27:27.314930+00:00,2026-06-27 10:27:29.001995+00:00,2026-06-27 10:27:29.001995+00:00,2026-06-27 12:45:39.118709+00:00,3.298739,8295.102518,8290.116714,8290.116714,1,1,0,0,0,True,1,0,0,8290.116714,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,ce27ef34-2cbb-4b11-82c7-6661e7da73b1,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_imagenet_bs32_1gpu.yaml,2026-06-27 10:27:30.015523+00:00,2026-06-27 10:27:32.037647+00:00,2026-06-27 10:27:33.732338+00:00,2026-06-27 10:27:33.732338+00:00,2026-06-27 11:52:12.730826+00:00,2.022124,5082.715303,5078.998488,5078.998488,1,1,0,0,0,True,1,0,0,5078.998488,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,077a1667-3d3c-41bf-9b9e-91c4440dc2c8,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_imagenet_bs32_1gpu.yaml,2026-06-27 10:27:42.017920+00:00,2026-06-27 10:27:44.173406+00:00,2026-06-27 10:27:46.171243+00:00,2026-06-27 10:27:46.171243+00:00,2026-06-27 11:50:53.430818+00:00,2.155486,4991.412898,4987.259575,4987.259575,1,1,0,0,0,True,1,0,0,4987.259575,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,2784aa90-1b3d-4f4f-855e-9685ece59c86,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs64_50e_1gpu.yaml,2026-06-27 10:31:18.019996+00:00,2026-06-27 10:31:20.196493+00:00,2026-06-27 10:31:22.436172+00:00,2026-06-27 10:31:22.436172+00:00,2026-06-27 10:48:34.453030+00:00,2.176497,1036.433034,1032.016858,1032.016858,1,1,0,0,0,True,1,0,0,1032.016858,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,0c6711b3-6960-42a2-ae3d-8aee14c3562a,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs64_50e_1gpu.yaml,2026-06-27 10:38:40.033208+00:00,2026-06-27 10:38:42.323133+00:00,2026-06-27 10:38:44.748153+00:00,2026-06-27 10:38:44.748153+00:00,2026-06-27 11:03:43.070262+00:00,2.289925,1503.037054,1498.322109,1498.322109,1,1,0,0,0,True,1,0,0,1498.322109,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,0adea8bd-4031-46bf-a77c-da20ffc23bc0,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs32_20e_1gpu.yaml,2026-06-27 10:38:40.034440+00:00,2026-06-27 10:48:35.609104+00:00,2026-06-27 10:48:37.919274+00:00,2026-06-27 10:48:37.919274+00:00,2026-06-27 11:00:32.830135+00:00,595.574664,1312.795695,714.910861,714.910861,1,1,0,0,0,True,1,0,0,714.910861,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,5a7052f3-b842-43f9-8dc4-ca370b9d3cef,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs64_50e_1gpu.yaml,2026-06-27 10:38:41.035233+00:00,2026-06-27 11:00:32.678889+00:00,2026-06-27 11:00:34.995031+00:00,2026-06-27 11:00:34.995031+00:00,2026-06-27 11:27:57.691913+00:00,1311.643656,2956.65668,1642.696882,1642.696882,1,1,0,0,0,True,1,0,0,1642.696882,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,b7930454-25b9-4ad4-b2b7-bac4976bf224,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs64_20e_1gpu.yaml,2026-06-27 10:39:06.036618+00:00,2026-06-27 11:03:45.972920+00:00,2026-06-27 11:03:48.332339+00:00,2026-06-27 11:03:48.332339+00:00,2026-06-27 11:10:34.279189+00:00,1479.936302,1888.242571,405.94685,405.94685,1,1,0,0,0,True,1,0,0,405.94685,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,4c2f36be-d692-475f-82ac-abce1726398d,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs32_20e_1gpu.yaml,2026-06-27 10:39:08.121614+00:00,2026-06-27 11:10:35.406143+00:00,2026-06-27 11:10:37.640063+00:00,2026-06-27 11:10:37.640063+00:00,2026-06-27 11:40:13.264879+00:00,1887.284529,3665.143265,1775.624816,1775.624816,1,1,0,0,0,True,1,0,0,1775.624816,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,5dfb3e7c-4eb3-4fa9-be81-50f42646bc89,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs32_20e_1gpu.yaml,2026-06-27 10:39:08.156760+00:00,2026-06-27 11:11:23.864776+00:00,2026-06-27 11:11:26.237168+00:00,2026-06-27 11:11:26.237168+00:00,2026-06-27 11:40:54.700523+00:00,1935.708016,3706.543763,1768.463355,1768.463355,1,1,0,0,0,True,1,0,0,1768.463355,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,ec5ec1ba-913a-4e4a-9c80-76026f224e99,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs32_1gpu.yaml,2026-06-27 10:50:06.138079+00:00,2026-06-27 11:28:00.656807+00:00,2026-06-27 11:28:03.036757+00:00,2026-06-27 11:28:03.036757+00:00,2026-06-27 13:30:08.996884+00:00,2274.518728,9602.858805,7325.960127,7325.960127,1,1,0,0,0,True,1,0,0,7325.960127,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,7069f61e-34d6-484e-ae07-98f1929183be,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs128_50e_1gpu.yaml,2026-06-27 10:52:33.137939+00:00,2026-06-27 11:40:26.082714+00:00,2026-06-27 11:40:28.500798+00:00,2026-06-27 11:40:28.500798+00:00,2026-06-27 11:56:17.194989+00:00,2872.944775,3824.05705,948.694191,948.694191,1,1,0,0,0,True,1,0,0,948.694191,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,eed4d502-b0d0-44a3-b8b1-07c64bc3bd6f,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs32_50e_1gpu.yaml,2026-06-27 10:52:33.138605+00:00,2026-06-27 11:41:17.187674+00:00,2026-06-27 11:41:19.762340+00:00,2026-06-27 11:41:19.762340+00:00,2026-06-27 12:18:16.216935+00:00,2924.049069,5143.07833,2216.454595,2216.454595,1,1,0,0,0,True,1,0,0,2216.454595,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,8604d69c-320b-4e9c-baec-cff25b757c03,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs64_50e_1gpu.yaml,2026-06-27 10:52:34.139343+00:00,2026-06-27 11:48:51.813315+00:00,2026-06-27 11:48:54.638847+00:00,2026-06-27 11:48:54.638847+00:00,2026-06-27 13:21:23.502705+00:00,3377.673972,8929.363362,5548.863858,5548.863858,1,1,0,0,0,True,1,0,0,5548.863858,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,30502a0e-1add-44f3-b68d-bf2a706e2a4c,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs64_20e_1gpu.yaml,2026-06-27 10:52:55.153852+00:00,2026-06-27 11:50:08.783425+00:00,2026-06-27 11:50:11.721437+00:00,2026-06-27 11:50:11.721437+00:00,2026-06-27 11:57:50.152222+00:00,3433.629573,3894.99837,458.430785,458.430785,1,1,0,0,0,True,1,0,0,458.430785,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,dbb29d9f-5f97-40d3-a031-35330e9d65a9,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs128_20e_1gpu.yaml,2026-06-27 10:52:56.153570+00:00,2026-06-27 11:51:02.941215+00:00,2026-06-27 11:51:06.195172+00:00,2026-06-27 11:51:06.195172+00:00,2026-06-27 12:01:56.306271+00:00,3486.787645,4140.152701,650.111099,650.111099,1,1,0,0,0,True,1,0,0,650.111099,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,9f5eddcf-445f-4911-9f3f-9a4a52ee20c7,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs128_50e_1gpu.yaml,2026-06-27 10:52:56.154150+00:00,2026-06-27 11:57:50.001387+00:00,2026-06-27 11:57:52.358711+00:00,2026-06-27 11:57:52.358711+00:00,2026-06-27 12:24:41.144386+00:00,3893.847237,5504.990236,1608.785675,1608.785675,1,1,0,0,0,True,1,0,0,1608.785675,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,5cff0d07-3b8c-455a-866d-e79ab09d6782,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs64_20e_1gpu.yaml,2026-06-27 10:56:40.155399+00:00,2026-06-27 12:01:00.095323+00:00,2026-06-27 12:01:02.346733+00:00,2026-06-27 12:01:02.346733+00:00,2026-06-27 12:13:34.136898+00:00,3859.939924,4613.981499,751.790165,751.790165,1,1,0,0,0,True,1,0,0,751.790165,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,7dd750fd-dbf4-4284-982d-d713cd550248,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs32_20e_1gpu.yaml,2026-06-27 10:56:41.156399+00:00,2026-06-27 12:01:54.629039+00:00,2026-06-27 12:01:57.254292+00:00,2026-06-27 12:01:57.254292+00:00,2026-06-27 12:27:57.480229+00:00,3913.47264,5476.32383,1560.225937,1560.225937,1,1,0,0,0,True,1,0,0,1560.225937,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,d1a5fb99-54e5-4c1f-bedd-10520098b97a,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs64_50e_1gpu.yaml,2026-06-27 10:56:41.156843+00:00,2026-06-27 12:02:16.762534+00:00,2026-06-27 12:02:19.339919+00:00,2026-06-27 12:02:19.339919+00:00,2026-06-27 12:34:58.875820+00:00,3935.605691,5897.718977,1959.535901,1959.535901,1,1,0,0,0,True,1,0,0,1959.535901,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,7d2f9e44-5bdc-4237-aa68-634ea2d61a38,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_imagenet_bs64_1gpu.yaml,2026-06-27 10:57:03.158261+00:00,2026-06-27 12:02:25.966491+00:00,2026-06-27 12:02:28.455669+00:00,2026-06-27 12:02:28.455669+00:00,2026-06-27 13:32:46.245897+00:00,3922.80823,9343.087636,5417.790228,5417.790228,1,1,0,0,0,True,1,0,0,5417.790228,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,a0d742a0-629b-4dd6-97e8-880cc49aa857,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs32_50e_1gpu.yaml,2026-06-27 10:57:03.158750+00:00,2026-06-27 12:02:51.577801+00:00,2026-06-27 12:02:54.406699+00:00,2026-06-27 12:02:54.406699+00:00,2026-06-27 13:04:17.709950+00:00,3948.419051,7634.5512,3683.303251,3683.303251,1,1,0,0,0,True,1,0,0,3683.303251,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,aa152376-3646-4a1f-bb8a-89a1366c724d,evaluation/workloads/training/specs/yaml_legacy_11gb/mnist_bs32_1gpu.yaml,2026-06-27 10:57:03.159077+00:00,2026-06-27 12:03:23.255949+00:00,2026-06-27 12:03:26.333769+00:00,2026-06-27 12:03:26.333769+00:00,2026-06-27 12:10:27.842807+00:00,3980.096872,4404.68373,421.509038,421.509038,1,1,0,0,0,True,1,0,0,421.509038,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
final_representative_evaluation_legacy_zeus_aegis_smi50_fixed__saturn_legacy__rep01__aegis_estimator_free_smi50_fixed,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/20260627-122658/OR-MAGM,4479a4ef-6ac5-49b3-98c2-ec14e2d74331,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs32_1gpu.yaml,2026-06-27 10:57:36.160356+00:00,2026-06-27 12:03:47.900782+00:00,2026-06-27 12:03:51.487634+00:00,2026-06-27 12:03:51.487634+00:00,2026-06-27 13:11:37.068393+00:00,3971.740426,8040.908037,4065.580759,4065.580759,1,1,0,0,0,True,1,0,0,4065.580759,0.0,0.0,0.0,0.0,0.0,saturn_legacy,fixed_smi50,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__saturn_legacy__rep01__fixed_smi50/analysis/job_metrics.csv,1
